popularity;acousticness;danceability;duration_ms;energy;instrumentalness;key;liveness;loudness;mode;speechiness;tempo;valence;music_genre
44.0;0.104;0.66;212881.0;0.7659999999999999;0.0;A;0.434;-4.274;Major;0.0409999999999999;120.02;0.193;Country
47.0;0.119;0.372;233280.0;0.512;0.0;G;0.126;-8.135;Major;0.0279999999999999;160.859;0.5539999999999999;Country
30.0;0.000778;0.701;496164.0;0.708;0.932;D;0.0929;-12.639;Major;0.0528;123.992;0.392;Electronic
44.0;0.0045;0.644;181760.0;0.9;1.51e-06;G#;0.159;-6.132999999999999;Major;0.098;132.004;0.607;Country
36.0;0.971;0.384;44507.0;0.0644;0.873;C#;0.113;-26.027;Major;0.0453;108.087;0.961;Classical
50.0;0.12;0.8270000000000001;167782.0;0.397;0.00156;C;0.102;-8.156;Minor;0.249;139.905;0.0995;Hip-Hop
31.0;0.00917;0.568;363440.0;0.868;0.00011;C;0.1939999999999999;-1.74;Major;0.0288;80.002;0.556;Anime
35.0;0.81;0.515;219000.0;0.43;0.0069;D;0.126;-10.912;Major;0.25;165.893;0.624;Blues
21.0;0.261;0.42;375920.0;0.613;0.0001;F#;0.166;-3.0660000000000003;Minor;0.0316;75.003;0.44;Anime
42.0;0.0552;0.636;-1.0;0.55;0.244;F#;0.0666;-11.936;Minor;0.0799;140.094;0.3879999999999999;Jazz
45.0;0.268;0.593;220333.0;0.331;1.57e-05;G;0.297;-9.704;Major;0.0272;143.423;0.262;Country
48.0;0.0155;0.6579999999999999;206240.0;0.508;0.0;F#;0.364;-14.871;Minor;0.496;191.125;0.8220000000000001;Hip-Hop
71.0;0.74;0.654;-1.0;0.325;2.14e-05;D;0.152;-11.925;Major;0.282;139.886;0.39;Rap
57.0;0.0148;0.88;209040.0;0.495;1.47e-06;C#;0.121;-3.4760000000000004;Major;0.0681;124.055;0.47;Hip-Hop
59.0;0.301;0.7490000000000001;156530.0;0.887;3.04e-05;F;0.297;-0.898;Minor;0.0436;135.006;0.638;Hip-Hop
65.0;0.1969999999999999;0.747;266483.0;0.491;1.77e-05;F#;0.0837;-6.042999999999999;Major;0.0639;145.034;0.8270000000000001;Electronic
61.0;0.492;0.657;180600.0;0.625;0.0;E;0.155;-8.097000000000001;Major;0.0527;73.999;0.504;Country
62.0;0.611;0.7140000000000001;208773.0;0.5489999999999999;1.18e-06;A;0.0887;-5.982;Major;0.0655;138.07;0.132;Rock
5.0;0.965;0.258;169867.0;0.03;0.292;A;0.14;-29.715;Major;0.0347;74.324;0.0772;Classical
46.0;0.00153;0.636;120453.0;0.616;0.293;D;0.175;-9.591;Major;0.0323;120.093;0.0391;Alternative
58.0;0.00212;0.596;199129.0;0.965;0.0066599999999999;B;0.129;-2.7310000000000003;Minor;0.0769;150.007;0.268;Electronic
59.0;0.465;0.759;201334.0;0.4039999999999999;0.00131;A#;0.0841;-11.802;Minor;0.0491;;0.581;Alternative
25.0;0.0166;0.292;230950.0;0.987;5.05e-06;G;0.0883;-4.46;Minor;0.139;155.36700000000002;0.353;Classical
27.0;0.964;0.45;292800.0;0.13;0.142;G;0.122;-17.074;Major;0.0388;74.935;0.2689999999999999;Blues
9.0;0.982;0.2769999999999999;694933.0;0.148;0.0059;D#;0.252;-22.193;Major;0.0786;91.708;0.127;Classical
55.0;0.13;0.768;181025.0;0.7040000000000001;0.0;C#;0.1989999999999999;-5.657;Major;0.191;150.015;0.59;Rap
5.0;0.91;0.154;865940.0;0.0556;0.627;F#;0.131;-20.387;Minor;0.0467;84.38;0.0394;Classical
62.0;0.159;0.5579999999999999;236360.0;0.4679999999999999;0.0;D#;0.586;-5.812;Major;0.173;81.977;0.405;Rap
54.0;0.0195;0.359;226307.0;0.809;0.0;G;0.204;-3.51;Major;0.0339;204.199;0.4639999999999999;Country
61.0;0.151;0.49;224200.0;0.7120000000000001;0.0;G#;0.127;-6.954;Major;0.509;87.495;0.597;Alternative
58.0;0.00158;0.523;213693.0;0.768;0.0;D;0.0682;-5.666;Major;0.0378;86.005;0.382;Rock
61.0;0.0793;0.77;131867.0;0.833;0.0;F;0.0819;-4.5360000000000005;Major;0.0279999999999999;109.928;0.964;Country
17.0;0.6990000000000001;0.192;-1.0;0.231;0.8320000000000001;C;0.0784;-17.487000000000002;Minor;0.0348;87.426;0.0385;Anime
36.0;0.6;0.713;171800.0;0.324;0.0563;E;0.242;-17.281;Major;0.033;118.712;0.826;Blues
44.0;0.826;0.5579999999999999;182360.0;0.16;2.3e-05;E;0.131;-17.500999999999998;Major;0.0384;63.055;0.401;Country
56.0;0.0469;0.542;208467.0;0.7440000000000001;0.0;F#;0.1939999999999999;-7.1;Major;0.376;82.743;0.379;Rap
37.0;0.159;0.529;196147.0;0.8270000000000001;0.0;C;0.0989;-3.639;Major;0.0432;156.02100000000002;0.623;Country
63.0;0.838;0.417;192333.0;0.498;0.0;A;0.0748;-6.077000000000001;Major;0.0845;179.801;0.37;Rap
0.0;0.1889999999999999;0.642;284133.0;0.736;0.0;D;0.0711;-5.591;Major;0.0421;162.83100000000002;0.6609999999999999;Blues
56.0;0.355;0.8270000000000001;317369.0;0.6;0.0;G;0.0943;-8.352;Minor;0.238;118.015;0.784;Hip-Hop
41.0;0.0145;0.662;214857.0;0.945;2.04e-06;F#;0.126;-0.75;Minor;0.11;104.92;0.523;Electronic
47.0;0.201;0.752;292053.0;0.53;0.892;C#;0.0932;-9.024;Major;0.238;103.094;0.545;Jazz
58.0;0.7340000000000001;0.607;-1.0;0.4;0.0;G;0.114;-8.472000000000001;Major;0.0302;;0.551;Rap
15.0;0.0503;0.446;303067.0;0.772;0.000274;C#;0.0982;-2.698;Minor;0.0304;152.06;0.469;Anime
46.0;0.0101;0.6;274022.0;0.597;7.1e-06;D;0.1989999999999999;-5.782;Major;0.0297;78.987;0.381;Anime
28.0;0.0923;0.584;207427.0;0.88;0.0;E;0.134;-6.132999999999999;Major;0.0824;161.387;0.897;Blues
0.0;0.96;0.298;411947.0;0.0855;8.08e-06;G#;0.6779999999999999;-24.659;Major;0.0592;;0.0394;Classical
18.0;0.581;0.523;210800.0;0.614;0.0113;G;0.1119999999999999;-5.261;Minor;0.0292;70.42399999999999;0.56;Blues
58.0;0.3289999999999999;0.736;283227.0;0.41;0.0;F;0.15;-8.168;Major;0.225;149.767;0.362;Hip-Hop
53.0;0.907;0.544;190076.0;0.442;0.0137;C;0.271;-7.489;Major;0.0318;91.757;0.342;Rap
56.0;0.283;0.856;165821.0;0.501;0.0;C#;0.138;-5.757999999999999;Minor;0.065;97.008;0.335;Rap
36.0;0.372;0.7240000000000001;177080.0;0.6970000000000001;4.2e-05;C#;0.0571;-7.466;Major;0.0286;97.915;0.7509999999999999;Country
46.0;0.1939999999999999;0.621;199840.0;0.596;0.00185;A#;0.093;-7.223;Minor;0.0968;157.941;0.628;Alternative
51.0;0.0011099999999999;0.298;197480.0;0.597;0.0;F;0.0819;-12.107;Major;0.0343;180.43400000000003;0.536;Rock
45.0;0.985;0.183;201080.0;0.187;0.8270000000000001;B;0.0801;-12.536;Minor;0.0438;70.957;0.0374;Classical
31.0;0.0252;0.317;-1.0;0.816;0.00947;C;0.0623;-3.841;Major;0.0373;100.084;0.665;Blues
54.0;5.45e-05;0.483;250128.0;0.962;9.61e-06;G;0.273;-2.93;Major;0.107;88.00299999999999;0.4589999999999999;Alternative
31.0;0.281;0.67;257093.0;0.763;0.376;G;0.1889999999999999;-8.361;Minor;0.0274;106.009;0.6990000000000001;Jazz
39.0;0.00616;0.451;271347.0;0.608;0.0;G;0.16;-6.757999999999999;Major;0.0284;185.661;0.358;Alternative
36.0;0.296;0.693;156000.0;0.321;0.7759999999999999;G#;0.351;-10.268;Major;0.0303;80.035;0.263;Jazz
53.0;0.000252;0.276;266027.0;0.883;0.462;A;0.0973;-5.625;Major;0.0446;164.05200000000002;0.1639999999999999;Rock
47.0;0.11;0.596;245813.0;0.545;0.0;G#;0.09;-7.775;Major;0.0247;75.84100000000001;0.391;Country
39.0;0.237;0.586;222136.0;0.7120000000000001;0.971;A;0.0906;-9.937;Minor;0.0313;136.037;0.178;Electronic
62.0;0.26;0.619;418507.0;0.521;0.000542;D#;0.1009999999999999;-8.092;Minor;0.0744;139.886;0.254;Rap
40.0;0.706;0.591;237791.0;0.5379999999999999;0.0;A#;0.1369999999999999;-8.099;Major;0.0513;135.797;0.628;Country
35.0;0.211;0.6940000000000001;249600.0;0.794;0.0;F;0.3379999999999999;-6.611000000000001;Major;0.0289;97.622;0.667;Country
59.0;0.531;0.557;345187.0;0.693;0.00141;G;0.196;-11.044;Major;0.0445;127.531;0.747;Blues
44.0;0.235;0.357;327587.0;0.556;0.0;F;0.104;-7.43;Major;0.0335;148.01;0.191;Alternative
24.0;0.0185;0.488;217147.0;0.968;1.3699999999999998e-05;F;0.193;-3.5610000000000004;Minor;0.132;149.96200000000002;0.532;Anime
35.0;0.141;0.624;268960.0;0.6890000000000001;2.1e-06;E;0.355;-5.746;Major;0.024;92.997;0.528;Country
57.0;0.048;0.721;316680.0;0.867;0.125;F#;0.0828;-6.209;Minor;0.0528;125.005;0.917;Alternative
58.0;0.119;0.669;214600.0;0.61;2.75e-05;C#;0.53;-8.217;Major;0.0457;94.439;0.428;Hip-Hop
57.0;0.025;0.5589999999999999;-1.0;0.8059999999999999;0.0;C;0.0433;-2.461;Major;0.0498;160.019;0.632;Anime
21.0;0.975;0.0606;952400.0;0.0322;0.8270000000000001;A#;0.0953;-29.047;Major;0.0379;64.428;0.064;Classical
39.0;6.23e-05;0.424;197667.0;0.949;8.84e-06;G;0.446;-6.031000000000001;Major;0.142;162.012;0.346;Alternative
33.0;0.407;0.489;366973.0;0.828;0.00498;E;0.124;-7.114;Major;0.0759;91.511;0.331;Jazz
47.0;0.726;0.456;379333.0;0.251;0.0104;D;0.108;-11.608;Major;0.0292;74.907;0.216;Country
35.0;0.186;0.573;279640.0;0.789;0.835;C;0.1889999999999999;-10.482;Major;0.0371;96.125;0.773;Blues
50.0;0.0022;0.492;365080.0;0.773;0.835;D;0.305;-5.845;Minor;0.0369;123.974;0.1969999999999999;Electronic
49.0;0.0323;0.71;344774.0;0.674;0.625;E;0.349;-7.997000000000001;Minor;0.0412;152.037;0.585;Jazz
62.0;0.0282;0.561;254200.0;0.784;0.451;A;0.0544;-4.985;Major;0.0629;137.153;0.546;Rock
28.0;0.0161;0.489;224373.0;0.792;0.0003399999999999;D;0.1969999999999999;-5.894;Major;0.0731;105.453;0.28;Blues
50.0;0.903;0.636;86154.0;0.185;0.917;C;0.0956;-10.628;Minor;0.178;78.047;0.765;Jazz
55.0;4.11e-05;0.3389999999999999;312671.0;0.83;0.0003799999999999;A;0.0484;-7.138;Minor;0.0761;115.081;0.497;Rock
63.0;0.0014199999999999;0.491;225333.0;0.925;0.000112;A;0.282;-2.701;Major;0.0697;150.046;0.3329999999999999;Rock
8.0;0.0539;0.75;37707.0;0.413;0.0662;A#;0.151;-11.482;Minor;0.0688;80.777;0.325;Anime
35.0;0.381;0.457;173133.0;0.444;0.144;B;0.142;-17.189;Minor;0.0491;173.333;0.636;Blues
53.0;0.0474;0.867;205027.0;0.51;0.0;C#;0.437;-6.162999999999999;Major;0.161;118.02;0.128;Hip-Hop
70.0;0.0607;0.72;286730.0;0.626;0.0;G#;0.0728;-9.351;Major;0.397;75.032;0.182;Hip-Hop
9.0;0.0231;0.431;210128.0;0.958;0.856;F;0.252;-5.25;Minor;0.0347;;0.68;Anime
51.0;0.184;0.754;208867.0;0.8009999999999999;0.0;C#;0.132;-5.992000000000001;Minor;0.35;;0.391;Jazz
57.0;0.000104;0.364;189200.0;0.912;0.0025;G;0.086;-2.968;Major;0.107;;0.6659999999999999;Rap
30.0;0.127;0.264;391560.0;0.613;0.00757;F;0.349;-7.0920000000000005;Minor;0.0594;209.627;0.248;Blues
29.0;0.95;0.618;47827.0;0.0754;0.964;F;0.125;-26.527;Major;0.0627;129.886;0.691;Classical
52.0;0.0456;0.8270000000000001;166452.0;0.7709999999999999;0.0;C;0.109;-4.374;Major;0.318;149.86700000000002;0.545;Hip-Hop
38.0;0.957;0.6559999999999999;193053.0;0.1119999999999999;3.6e-05;C;0.151;-19.134;Minor;0.0465;92.438;0.503;Blues
55.0;0.0418;0.715;292307.0;0.75;0.0;E;0.139;-4.898;Major;0.0448;119.992;0.71;Rock
52.0;0.000267;0.573;350307.0;0.923;0.000259;B;0.051;-5.509;Minor;0.0634;130.005;0.445;Jazz
25.0;0.0934;0.595;264880.0;0.777;0.0;C;0.108;-6.872999999999999;Major;0.0295;166.02599999999998;0.431;Anime
50.0;0.0614;0.742;212240.0;0.711;0.0062299999999999;A#;0.124;-4.658;Major;0.237;175.903;0.294;Hip-Hop
64.0;0.0313;0.313;309800.0;0.753;2.25e-06;E;0.142;-3.921;Minor;0.0285;176.748;0.514;Rock
29.0;0.439;0.779;318173.0;0.421;0.177;E;0.223;-10.701;Major;0.0274;94.013;0.367;Jazz
54.0;0.134;0.634;287373.0;0.84;0.0;G#;0.484;-4.663;Major;0.248;169.041;0.489;Hip-Hop
53.0;0.00533;0.706;270493.0;0.747;0.0;A;0.204;-3.901;Minor;0.286;;0.505;Hip-Hop
57.0;0.993;0.367;357653.0;0.019;0.914;C#;0.0698;-28.121;Major;0.0542;169.44299999999998;0.0391;Classical
12.0;0.00223;0.419;289147.0;0.752;0.000348;E;0.0948;-6.66;Minor;0.0387;148.065;0.106;Anime
59.0;0.677;0.455;330678.0;0.187;0.0524;C;0.111;-12.773;Major;0.0328;118.934;0.0792;Jazz
51.0;0.00672;0.228;246027.0;0.872;0.0;A;0.242;-5.479;Minor;0.0648;91.724;0.278;Rock
54.0;0.0123;0.481;341680.0;0.716;0.0;A#;0.141;-5.996;Minor;0.622;78.829;0.4039999999999999;Rap
48.0;0.0962;0.925;210973.0;0.522;0.0;C#;0.1119999999999999;-8.28;Major;0.4429999999999999;140.018;0.845;Hip-Hop
58.0;0.0546;0.6990000000000001;129843.0;0.732;0.0;G#;0.3429999999999999;-6.113;Major;0.302;82.051;0.7509999999999999;Hip-Hop
53.0;0.11;0.476;177253.0;0.84;0.0;D;0.046;-2.259;Major;0.0579999999999999;156.254;0.648;Country
21.0;0.3429999999999999;0.6829999999999999;296747.0;0.7509999999999999;3.27e-06;G;0.152;-5.053;Major;0.0316;102.995;0.5429999999999999;Anime
51.0;0.368;0.578;196707.0;0.471;0.0;E;0.159;-7.27;Major;0.0289;133.061;0.532;Rock
60.0;0.0262;0.706;214726.0;0.5720000000000001;0.0;G#;0.585;-5.799;Minor;0.0326;139.982;0.574;Rap
34.0;0.0837;0.65;435160.0;0.603;0.256;C#;0.0317;-10.523;Major;0.0574;;0.8320000000000001;Jazz
30.0;0.303;0.512;-1.0;0.855;0.000129;B;0.0881;-6.1770000000000005;Minor;0.248;;0.687;Blues
50.0;0.00972;0.629;193280.0;0.6679999999999999;5.5e-06;A#;0.109;-6.212000000000001;Major;0.0241;171.942;0.735;Country
43.0;0.429;0.507;227600.0;0.437;5.18e-05;A#;0.195;-8.802;Major;0.0259;133.315;0.26;Country
55.0;0.541;0.545;225400.0;0.35;2.18e-05;G;0.122;-13.155;Major;0.0264;96.239;0.736;Country
46.0;0.000171;0.619;312707.0;0.7509999999999999;0.629;C#;0.109;-11.049;Major;0.051;145.092;0.432;Electronic
51.0;0.1119999999999999;0.618;173507.0;0.92;0.0;B;0.691;-4.529;Major;0.0457;76.512;0.966;Country
58.0;0.0549;0.7809999999999999;196907.0;0.98;2.74e-06;C;0.597;-5.077;Major;0.285;140.235;0.487;Rock
15.0;0.11;0.47;-1.0;0.6409999999999999;0.0;F#;0.155;-7.454;Major;0.0658;86.387;0.638;Anime
42.0;0.108;0.607;-1.0;0.478;0.000243;E;0.104;-5.774;Minor;0.0441;135.731;0.358;Classical
70.0;0.0713;0.907;177652.0;0.637;0.0;A#;0.0816;-5.497999999999999;Major;0.1169999999999999;;0.496;Rap
57.0;0.0618;0.432;293827.0;0.6559999999999999;6.01e-05;G;0.391;-6.888999999999999;Major;0.0419;130.276;0.171;Rock
33.0;0.965;0.376;503773.0;0.0995;0.86;C;0.0745;-18.964;Major;0.0426;130.681;0.372;Classical
49.0;0.153;0.508;-1.0;0.5670000000000001;0.00446;F#;0.139;-11.415;Major;0.347;146.303;0.389;Hip-Hop
42.0;0.0562;0.728;93747.0;0.762;0.475;C#;0.0666;-8.097000000000001;Minor;0.0914;120.077;0.687;Electronic
20.0;0.000251;0.286;250320.0;0.972;0.0118;C#;0.314;-4.446000000000001;Minor;0.292;185.135;0.499;Anime
51.0;0.00537;0.507;231133.0;0.6859999999999999;0.0;F;0.124;-4.974;Major;0.0401;;0.389;Rock
59.0;0.0011099999999999;0.445;250173.0;0.71;0.0103;F;0.0982;-6.204;Major;0.0344;;0.1169999999999999;Rock
73.0;0.01;0.728;189428.0;0.628;6.53e-05;C#;0.0735;-4.766;Major;0.191;160.94;0.3929999999999999;Hip-Hop
39.0;0.171;0.56;240133.0;0.79;0.0;G;0.291;-4.817;Major;0.0385;110.021;0.552;Alternative
26.0;0.82;0.2189999999999999;411600.0;0.2689999999999999;0.732;F;0.0572;-10.578;Major;0.0301;101.811;0.0855;Anime
29.0;0.703;0.629;245053.0;0.366;0.233;A#;0.11;-11.297;Minor;0.0452;80.02;0.431;Jazz
39.0;0.00198;0.614;214839.0;0.659;5.14e-05;F;0.1689999999999999;-6.763999999999999;Minor;0.0419;93.046;0.2019999999999999;Electronic
56.0;0.00132;0.787;242107.0;0.6709999999999999;0.0;C#;0.0783;-5.308;Minor;0.0906;81.89699999999999;0.637;Rap
55.0;0.0548;0.578;297600.0;0.583;0.1989999999999999;A;0.125;-13.416;Minor;0.0269;135.986;0.519;Alternative
34.0;0.5579999999999999;0.503;128160.0;0.894;8.35e-05;A;0.816;-5.54;Major;0.12;152.632;0.8140000000000001;Blues
25.0;0.31;0.684;248400.0;0.514;0.0462;C;0.0533;-12.524;Major;0.0348;114.624;0.961;Blues
20.0;0.00731;0.379;160053.0;0.779;0.966;F;0.12;-9.472;Minor;0.0748;95.04;0.122;Anime
54.0;0.0418;0.535;303827.0;0.542;0.0;A;0.158;-7.436;Major;0.0288;115.554;0.129;Rock
56.0;0.92;0.551;260840.0;0.289;0.00011;F;0.124;-9.83;Major;0.0268;108.098;0.432;Rock
40.0;0.00262;0.3229999999999999;305969.0;0.914;0.862;B;0.341;-5.273;Major;0.0476;122.01;0.306;Jazz
67.0;0.0444;0.615;221253.0;0.711;0.0;B;0.145;-5.507000000000001;Major;0.0779;144.036;0.711;Hip-Hop
38.0;0.0042899999999999;0.728;322987.0;0.8009999999999999;0.8270000000000001;F#;0.119;-9.047;Major;0.0482;107.017;0.579;Electronic
50.0;0.629;0.795;194400.0;0.4479999999999999;0.0;E;0.0659;-13.427;Major;0.0444;122.318;0.96;Country
60.0;0.0274;0.427;-1.0;0.626;0.00395;G#;0.106;-11.821;Major;0.0385;;0.743;Blues
26.0;6.14e-05;0.25;240760.0;0.943;2.04e-05;G;0.0577;-4.032;Major;0.104;89.2;0.281;Blues
33.0;0.991;0.504;251200.0;0.204;0.934;F;0.239;-13.726;Major;0.0432;69.446;0.3329999999999999;Jazz
18.0;0.143;0.654;161007.0;0.583;0.000107;C;0.0985;-12.052;Major;0.0465;128.247;0.7959999999999999;Hip-Hop
61.0;0.763;0.545;-1.0;0.606;3.92e-06;E;0.0825;-10.982;Minor;0.32;91.686;0.145;Rap
56.0;0.993;0.187;350107.0;0.00914;0.934;F#;0.109;-31.231;Major;0.0362;67.14399999999999;0.0383;Classical
35.0;0.376;0.561;-1.0;0.465;0.0;G;0.204;-10.539;Major;0.081;;0.736;Jazz
41.0;0.954;0.182;263533.0;0.0195;0.922;D;0.3;-30.831;Major;0.0411;65.61399999999999;0.0364;Classical
44.0;0.118;0.5479999999999999;169599.0;0.46;0.0;D;0.1889999999999999;-8.262;Major;0.0671;127.854;0.298;Country
40.0;0.988;0.476;63147.0;0.218;0.857;G;0.174;-24.016;Major;0.0475;94.72;0.936;Classical
41.0;0.00823;0.635;167040.0;0.883;0.00207;C;0.133;-4.601;Major;0.0315;133.05100000000002;0.942;Country
65.0;0.0918;0.5660000000000001;228933.0;0.857;0.0;E;0.188;-5.156000000000001;Major;0.0333;95.996;0.539;Rock
37.0;0.982;0.5529999999999999;190480.0;0.0723;0.00173;G;0.1169999999999999;-16.436;Major;0.0424;135.737;0.27;Blues
17.0;0.139;0.226;-1.0;0.0501;0.7509999999999999;G#;0.123;-19.997;Major;0.0455;;0.0325;Anime
32.0;0.0879;0.5429999999999999;-1.0;0.611;0.139;F#;0.25;-7.987;Minor;0.0323;137.947;0.242;Electronic
28.0;0.125;0.753;236120.0;0.492;0.0;C;0.152;-8.437999999999999;Major;0.0426;85.98;0.6829999999999999;Blues
30.0;0.0466;0.579;254893.0;0.535;0.0065299999999999;G;0.141;-10.483;Major;0.1009999999999999;77.482;0.5710000000000001;Blues
58.0;0.245;0.669;224027.0;0.52;0.00535;G#;0.126;-10.136;Major;0.0345;104.812;0.634;Rock
61.0;0.02;0.7609999999999999;185200.0;0.856;0.0;C;0.149;-3.65;Minor;0.0731;;0.967;Rap
37.0;0.00322;0.3;338933.0;0.804;0.917;G#;0.247;-7.997000000000001;Major;0.0405;98.878;0.2689999999999999;Electronic
79.0;0.0232;0.89;233087.0;0.633;0.000343;B;0.0993;-5.475;Major;0.168;139.94799999999998;0.425;Rap
30.0;0.945;0.124;-1.0;0.0841;0.198;D#;0.153;-22.537;Major;0.0462;85.38600000000001;0.0399;Classical
71.0;0.0515;0.769;139845.0;0.807;0.0;B;0.111;-2.966;Major;0.306;82.42200000000001;0.364;Rap
38.0;0.00286;0.527;127922.0;0.385;0.8740000000000001;E;0.103;-7.254;Minor;0.0354;95.006;0.163;Jazz
51.0;0.156;0.762;-1.0;0.685;0.0;D#;0.296;-6.2620000000000005;Minor;0.0364;132.003;0.773;Hip-Hop
46.0;0.309;0.638;242400.0;0.33;0.0;C#;0.111;-8.144;Major;0.0328;143.795;0.223;Country
49.0;0.0829;0.863;272587.0;0.916;7.09e-06;D;0.5660000000000001;-4.523;Major;0.1369999999999999;;0.964;Alternative
47.0;0.452;0.594;137927.0;0.32;0.934;C#;0.123;-10.344;Minor;0.5670000000000001;155.782;0.5660000000000001;Jazz
23.0;0.1169999999999999;0.496;297080.0;0.882;0.815;C;0.268;-8.027000000000001;Major;0.0377;119.992;0.711;Anime
50.0;0.0728;0.691;210933.0;0.913;0.0;D#;0.4639999999999999;-5.946000000000001;Major;0.0381;125.977;0.831;Rock
46.0;0.00245;0.4589999999999999;201027.0;0.89;7.23e-06;A;0.306;-4.448;Minor;0.044;181.837;0.809;Country
28.0;0.0927;0.654;214400.0;0.992;0.00195;G;0.703;-2.331;Major;0.0859;148.011;0.779;Anime
33.0;0.00804;0.654;-1.0;0.984;9.82e-06;F#;0.386;-2.012;Major;0.316;125.448;0.0777;Electronic
38.0;0.713;0.506;207667.0;0.392;0.000574;A#;0.316;-12.784;Major;0.0373;123.81;0.268;Blues
40.0;0.7490000000000001;0.7290000000000001;330931.0;0.763;0.00135;F;0.256;-5.652;Major;0.0413;94.035;0.945;Jazz
65.0;0.276;0.731;299067.0;0.617;0.0142;G;0.134;-11.644;Minor;0.0529;90.94;0.765;Jazz
32.0;0.512;0.659;-1.0;0.8909999999999999;0.473;A;0.586;-7.112;Major;0.0418;92.462;0.77;Blues
49.0;0.0395;0.853;333627.0;0.889;6.88e-06;C#;0.0313;-6.771;Major;0.0828;124.542;0.659;Electronic
66.0;0.305;0.623;156560.0;0.6509999999999999;0.0;E;0.1009999999999999;-6.988;Minor;0.345;82.07799999999999;0.296;Hip-Hop
36.0;0.642;0.568;191693.0;0.483;0.0;G;0.09;-6.87;Major;0.0313;147.954;0.248;Country
52.0;0.797;0.53;371436.0;0.626;2.27e-06;G;0.22;-7.582999999999999;Minor;0.301;97.035;0.4479999999999999;Hip-Hop
22.0;0.0952;0.312;228200.0;0.7;0.0358;C#;0.314;-8.164;Minor;0.0384;145.096;0.389;Anime
45.0;0.342;0.723;154000.0;0.8109999999999999;0.0;A;0.096;-4.147;Major;0.108;127.113;0.921;Country
40.0;0.0152;0.5770000000000001;283440.0;0.58;0.0028399999999999;B;0.1159999999999999;-6.132999999999999;Major;0.0378;105.056;0.068;Electronic
61.0;0.0818;0.8;137770.0;0.696;0.0;F#;0.121;-5.354;Minor;0.3929999999999999;159.953;0.628;Rap
70.0;0.0625;0.78;131761.0;0.6609999999999999;0.0;C#;0.1689999999999999;-3.028;Major;0.249;148.071;0.325;Rap
60.0;0.52;0.573;216080.0;0.3979999999999999;0.0;F;0.113;-9.372;Minor;0.114;124.073;0.436;Hip-Hop
62.0;0.0819;0.613;253533.0;0.738;0.0;F#;0.32;-6.926;Major;0.311;82.833;0.341;Rap
67.0;0.102;0.623;-1.0;0.7090000000000001;0.0;C#;0.0967;-9.818;Minor;0.0636;122.394;0.948;Rock
38.0;0.0467;0.655;204625.0;0.6890000000000001;0.845;A#;0.178;-6.53;Minor;0.06;89.441;0.691;Jazz
16.0;0.00466;0.46;77493.0;0.6920000000000001;0.938;E;0.565;-6.431;Major;0.0347;114.821;0.0898;Anime
58.0;0.109;0.578;138433.0;0.622;0.764;A#;0.0964;-6.646;Minor;0.1369999999999999;145.71;0.415;Hip-Hop
62.0;0.347;0.534;-1.0;0.79;0.00124;G;0.0916;-6.721;Major;0.0407;149.905;0.653;Blues
10.0;5.97e-06;0.466;123724.0;0.917;0.865;D#;0.289;-6.654;Minor;0.0579;102.59;0.8590000000000001;Anime
53.0;0.97;0.185;82773.0;0.129;0.922;G;0.0573;-21.399;Minor;0.0388;79.33800000000001;0.0389;Classical
50.0;0.0138;0.596;168053.0;0.8690000000000001;0.000616;A;0.072;-6.526;Major;0.0302;134.011;0.924;Country
55.0;0.104;0.8079999999999999;227747.0;0.562;0.0;C;0.129;-6.311;Major;0.184;90.02600000000001;0.601;Rap
25.0;0.0468;0.407;208360.0;0.8109999999999999;0.0;D;0.0834;-3.4930000000000003;Major;0.1969999999999999;135.346;0.759;Anime
49.0;0.268;0.5479999999999999;209869.0;0.512;2.23e-06;B;0.273;-7.671;Minor;0.294;67.85300000000001;0.718;Alternative
60.0;0.04;0.843;166485.0;0.7340000000000001;0.0;C#;0.143;-5.382999999999999;Major;0.12;106.976;0.0421;Rap
48.0;0.283;0.6579999999999999;-1.0;0.373;0.8690000000000001;C;0.0734;-16.213;Major;0.111;80.06;0.76;Jazz
24.0;1.71e-06;0.436;201987.0;0.983;0.187;E;0.0489;-4.875;Minor;0.0987;112.704;0.238;Classical
32.0;8.22e-05;0.447;243936.0;0.618;0.836;F;0.146;-8.02;Major;0.0299;147.819;0.3379999999999999;Blues
56.0;0.00265;0.815;295487.0;0.4379999999999999;0.004;F;0.104;-7.808;Major;0.0744;151.02100000000002;0.144;Rap
50.0;0.44;0.636;272573.0;0.722;0.0;G#;0.136;-6.374;Major;0.0352;124.158;0.93;Country
0.0;0.984;0.303;143280.0;0.0612;0.0;E;0.266;-23.803;Major;0.0657;162.515;0.211;Classical
54.0;0.301;0.779;193947.0;0.846;9.05e-06;C#;0.0624;-5.68;Major;0.0345;;0.757;Alternative
63.0;0.7140000000000001;0.497;167427.0;0.432;0.0;C#;0.609;-10.851;Major;0.0928;73.251;0.654;Jazz
59.0;0.0558;0.6;196116.0;0.8109999999999999;6.82e-06;F;0.109;-7.693;Major;0.0788;124.303;0.622;Rock
29.0;0.0133;0.575;154413.0;0.89;4.04e-06;A#;0.225;-6.456;Minor;0.0559;92.045;0.706;Blues
28.0;0.0303;0.49;288280.0;0.73;3.06e-06;E;0.0706;-5.465;Major;0.0341;178.02200000000002;0.8079999999999999;Anime
